,-10.0,-9.8,-9.6,-9.4,-9.2,-9.0,-8.8,-8.6,-8.4,-8.2,-8.0,-7.8,-7.6,-7.4,-7.2,-7.0,-6.8,-6.6,-6.4,-6.2,-6.0,-5.8,-5.6,-5.4,-5.2,-5.0,-4.8,-4.6,-4.4,-4.2,-4.0,-3.8,-3.6,-3.4,-3.2,-3.0,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0
-1.0,0.555,0.55502,0.55504,0.55507,0.5551,0.55514,0.55519,0.55525,0.55532,0.55541,0.55552,0.55565,0.55582,0.55601,0.55626,0.55655,0.55691,0.55735,0.55789,0.55855,0.55935,0.56032,0.56151,0.56296,0.56473,0.56688,0.56949,0.57267,0.57652,0.58118,0.58682,0.59362,0.60178,0.61154,0.62314,0.63682,0.6528,0.67122,0.6921,0.71527,0.74029,0.76643,0.79266,0.81778,0.84055,0.85994,0.87524,0.88608,0.89238,0.89418,0.89156,0.88458,0.87332,0.85795,0.83888,0.81674,0.79243,0.76699,0.74147,0.71679,0.69365,0.67254,0.65367,0.6371,0.62276,0.61048,0.60006,0.59129,0.58394,0.57781,0.57272,0.5685,0.56501,0.56213,0.55976,0.5578,0.5562,0.55488,0.5538,0.55291,0.55218,0.55158,0.55109,0.55069,0.55036,0.55009,0.54987,0.54969,0.54954,0.54942,0.54932,0.54924,0.54918,0.54912,0.54908,0.54904,0.54901,0.54899,0.54897,0.54895,0.54894
-0.8,0.59279,0.59281,0.59283,0.59285,0.59289,0.59292,0.59297,0.59303,0.5931,0.59319,0.59329,0.59342,0.59358,0.59378,0.59401,0.5943,0.59465,0.59508,0.5956,0.59624,0.59702,0.59797,0.59912,0.60053,0.60225,0.60433,0.60687,0.60994,0.61367,0.61818,0.62362,0.63017,0.63801,0.64737,0.65845,0.67147,0.6866,0.70396,0.72353,0.74509,0.76822,0.7922,0.81608,0.83878,0.85923,0.87653,0.89009,0.89965,0.90515,0.90665,0.90421,0.89786,0.88767,0.87376,0.85644,0.83626,0.81399,0.79055,0.7669,0.7439,0.72221,0.70231,0.68443,0.66867,0.65497,0.6432,0.63319,0.62473,0.61764,0.61171,0.60677,0.60268,0.59929,0.59649,0.59419,0.59229,0.59073,0.58944,0.58839,0.58752,0.58681,0.58623,0.58575,0.58536,0.58504,0.58478,0.58456,0.58438,0.58424,0.58412,0.58403,0.58395,0.58388,0.58383,0.58378,0.58375,0.58372,0.5837,0.58368,0.58366,0.58365
-0.6,0.62264,0.62265,0.62267,0.6227,0.62273,0.62277,0.62281,0.62287,0.62294,0.62302,0.62313,0.62325,0.6234,0.62359,0.62382,0.6241,0.62444,0.62485,0.62536,0.62598,0.62673,0.62765,0.62877,0.63013,0.63179,0.6338,0.63625,0.63922,0.64281,0.64716,0.65239,0.65868,0.66621,0.67516,0.68574,0.69813,0.71249,0.72889,0.7473,0.76748,0.78902,0.81124,0.83325,0.85406,0.87271,0.88842,0.90069,0.9093,0.91421,0.91548,0.91317,0.90731,0.89793,0.88512,0.86916,0.85051,0.82987,0.80807,0.78599,0.76442,0.74401,0.7252,0.70825,0.69326,0.68019,0.66893,0.65933,0.65121,0.64439,0.63868,0.63392,0.62997,0.6267,0.62399,0.62176,0.61993,0.61841,0.61717,0.61615,0.61531,0.61462,0.61406,0.6136,0.61322,0.61291,0.61265,0.61244,0.61227,0.61213,0.61202,0.61192,0.61185,0.61178,0.61173,0.61169,0.61166,0.61163,0.6116,0.61159,0.61157,0.61156
-0.4,0.64265,0.64266,0.64268,0.64271,0.64274,0.64277,0.64282,0.64287,0.64294,0.64302,0.64312,0.64324,0.64339,0.64358,0.6438,0.64407,0.6444,0.6448,0.64529,0.64589,0.64663,0.64752,0.6486,0.64993,0.65154,0.65349,0.65587,0.65874,0.66223,0.66643,0.6715,0.67758,0.68485,0.69348,0.70366,0.71557,0.72934,0.74503,0.76259,0.78179,0.80221,0.82321,0.84394,0.86348,0.88095,0.89562,0.90706,0.91506,0.91959,0.92071,0.91848,0.91292,0.90404,0.89195,0.87687,0.85925,0.83972,0.81906,0.7981,0.77758,0.75812,0.74015,0.72393,0.70955,0.69699,0.68617,0.67692,0.66909,0.66251,0.65699,0.65239,0.64857,0.6454,0.64279,0.64063,0.63885,0.63738,0.63618,0.63519,0.63437,0.63371,0.63316,0.63271,0.63234,0.63204,0.6318,0.63159,0.63143,0.63129,0.63118,0.63109,0.63102,0.63095,0.6309,0.63086,0.63083,0.6308,0.63078,0.63076,0.63075,0.63073
-0.2,0.65192,0.65194,0.65196,0.65198,0.65201,0.65205,0.65209,0.65214,0.65221,0.65229,0.65239,0.65251,0.65265,0.65283,0.65305,0.65332,0.65364,0.65404,0.65452,0.65511,0.65583,0.6567,0.65777,0.65907,0.66065,0.66257,0.6649,0.66772,0.67114,0.67526,0.68023,0.68618,0.6933,0.70175,0.71171,0.72335,0.73679,0.7521,0.76921,0.7879,0.80775,0.82814,0.84825,0.86719,0.88411,0.89831,0.90936,0.91708,0.92143,0.92248,0.92026,0.9148,0.90613,0.89434,0.87965,0.86251,0.84352,0.82344,0.80307,0.78314,0.76423,0.74676,0.73098,0.71699,0.70478,0.69423,0.68523,0.6776,0.67118,0.6658,0.66131,0.65759,0.6545,0.65195,0.64984,0.6481,0.64667,0.64549,0.64453,0.64374,0.64308,0.64255,0.64211,0.64175,0.64146,0.64122,0.64102,0.64086,0.64073,0.64062,0.64053,0.64046,0.6404,0.64035,0.64031,0.64027,0.64025,0.64023,0.64021,0.64019,0.64018
0.0,0.6504,0.65041,0.65043,0.65046,0.65049,0.65052,0.65057,0.65062,0.65069,0.65077,0.65086,0.65098,0.65113,0.65131,0.65152,0.65179,0.65211,0.65251,0.65299,0.65357,0.65429,0.65516,0.65622,0.65752,0.65909,0.661,0.66332,0.66613,0.66954,0.67364,0.67859,0.68453,0.69161,0.70004,0.70997,0.72157,0.73499,0.75026,0.76734,0.78602,0.80587,0.82627,0.84642,0.86541,0.88238,0.89665,0.90776,0.91552,0.91988,0.9209,0.91863,0.9131,0.90433,0.89244,0.87766,0.86045,0.84144,0.82139,0.80109,0.78126,0.76247,0.74515,0.72952,0.71567,0.70358,0.69316,0.68426,0.67672,0.67038,0.66507,0.66065,0.65697,0.65392,0.6514,0.64932,0.64761,0.6462,0.64504,0.64409,0.6433,0.64266,0.64213,0.6417,0.64135,0.64106,0.64082,0.64063,0.64047,0.64033,0.64023,0.64014,0.64007,0.64001,0.63996,0.63992,0.63989,0.63986,0.63984,0.63982,0.63981,0.6398
0.2,0.63868,0.6387,0.63872,0.63874,0.63877,0.63881,0.63885,0.63891,0.63897,0.63905,0.63915,0.63927,0.63942,0.6396,0.63982,0.64008,0.64041,0.64081,0.64129,0.64189,0.64261,0.64349,0.64456,0.64586,0.64745,0.64938,0.65172,0.65457,0.658,0.66216,0.66716,0.67317,0.68035,0.68889,0.69896,0.71076,0.72441,0.73998,0.75743,0.77655,0.79692,0.81792,0.8387,0.85836,0.87597,0.8908,0.90238,0.91047,0.91503,0.91608,0.9137,0.90791,0.89877,0.8864,0.87109,0.85332,0.83378,0.81324,0.79253,0.77236,0.75332,0.73581,0.72005,0.70611,0.69397,0.68352,0.67461,0.66707,0.66073,0.65543,0.65101,0.64734,0.6443,0.64179,0.63971,0.63801,0.6366,0.63545,0.6345,0.63372,0.63308,0.63255,0.63212,0.63177,0.63148,0.63124,0.63105,0.63089,0.63076,0.63065,0.63057,0.6305,0.63044,0.63039,0.63035,0.63032,0.63029,0.63027,0.63025,0.63024,0.63023
0.4,0.61794,0.61795,0.61797,0.618,0.61803,0.61807,0.61811,0.61817,0.61823,0.61832,0.61842,0.61854,0.61869,0.61887,0.61909,0.61936,0.6197,0.6201,0.62059,0.6212,0.62193,0.62283,0.62392,0.62525,0.62687,0.62883,0.63122,0.63412,0.63763,0.64187,0.64699,0.65313,0.66049,0.66925,0.67961,0.69176,0.70586,0.72198,0.74012,0.76005,0.78139,0.80347,0.82543,0.84628,0.86505,0.88092,0.89334,0.90204,0.90695,0.9081,0.90555,0.89935,0.88958,0.87641,0.86017,0.84143,0.82091,0.79947,0.77795,0.75711,0.73752,0.71957,0.70348,0.68929,0.67697,0.66638,0.65737,0.64976,0.64337,0.63802,0.63358,0.62989,0.62683,0.62431,0.62223,0.62051,0.6191,0.61794,0.61699,0.61621,0.61557,0.61504,0.61461,0.61426,0.61397,0.61373,0.61354,0.61338,0.61325,0.61314,0.61305,0.61298,0.61292,0.61287,0.61284,0.6128,0.61278,0.61276,0.61274,0.61272,0.61271
0.6,0.58986,0.58987,0.58989,0.58992,0.58995,0.58999,0.59003,0.59009,0.59016,0.59024,0.59034,0.59047,0.59062,0.59081,0.59103,0.59131,0.59165,0.59206,0.59257,0.59318,0.59393,0.59485,0.59596,0.59732,0.59897,0.60098,0.60342,0.60639,0.60999,0.61434,0.61959,0.6259,0.63348,0.64251,0.65323,0.66583,0.68049,0.69734,0.71636,0.73737,0.75998,0.78352,0.80706,0.82955,0.8499,0.8672,0.88081,0.89037,0.89579,0.89709,0.89434,0.8876,0.87699,0.86275,0.84528,0.82523,0.80342,0.78077,0.75819,0.73644,0.71612,0.69759,0.68105,0.66653,0.65395,0.64317,0.63402,0.62631,0.61984,0.61445,0.60996,0.60624,0.60316,0.60062,0.59853,0.5968,0.59538,0.59422,0.59326,0.59248,0.59183,0.5913,0.59087,0.59052,0.59022,0.58999,0.58979,0.58963,0.5895,0.58939,0.5893,0.58923,0.58917,0.58913,0.58909,0.58905,0.58903,0.58901,0.58899,0.58897,0.58896
0.8,0.55658,0.55659,0.55661,0.55664,0.55667,0.55671,0.55676,0.55681,0.55688,0.55697,0.55707,0.5572,0.55735,0.55754,0.55777,0.55806,0.5584,0.55882,0.55933,0.55996,0.56072,0.56165,0.56278,0.56417,0.56585,0.5679,0.57039,0.57342,0.57709,0.58154,0.58691,0.59339,0.60118,0.61049,0.62155,0.63461,0.64987,0.66748,0.68746,0.70967,0.73372,0.75893,0.78432,0.80875,0.83101,0.85005,0.8651,0.87574,0.88181,0.88332,0.88033,0.87296,0.86137,0.84586,0.82696,0.80539,0.7821,0.75809,0.73432,0.71158,0.69046,0.67132,0.65431,0.63944,0.6266,0.61565,0.60637,0.59856,0.59203,0.58658,0.58206,0.57832,0.57522,0.57267,0.57057,0.56884,0.56742,0.56625,0.56529,0.5645,0.56385,0.56333,0.56289,0.56254,0.56224,0.56201,0.56181,0.56165,0.56152,0.56141,0.56132,0.56125,0.56119,0.56114,0.5611,0.56107,0.56105,0.56102,0.56101,0.56099,0.56098
1.0,0.52046,0.52048,0.5205,0.52053,0.52056,0.5206,0.52064,0.5207,0.52077,0.52086,0.52096,0.52109,0.52125,0.52144,0.52167,0.52195,0.5223,0.52272,0.52324,0.52387,0.52464,0.52558,0.52673,0.52812,0.52983,0.5319,0.53442,0.53749,0.54121,0.54573,0.55119,0.55779,0.56574,0.57527,0.58663,0.60008,0.61587,0.63417,0.65507,0.67845,0.70394,0.73087,0.75822,0.78474,0.80909,0.83006,0.84675,0.85861,0.86544,0.8672,0.86398,0.85593,0.84328,0.82641,0.80597,0.78281,0.75799,0.73259,0.70764,0.68394,0.66208,0.64237,0.62496,0.6098,0.59677,0.58568,0.57631,0.56845,0.56188,0.55642,0.55189,0.54814,0.54505,0.54249,0.54039,0.53867,0.53725,0.53608,0.53512,0.53434,0.53369,0.53317,0.53273,0.53238,0.53209,0.53185,0.53166,0.5315,0.53136,0.53126,0.53117,0.5311,0.53104,0.53099,0.53095,0.53092,0.53089,0.53087,0.53085,0.53084,0.53083
1.2,0.4838,0.48381,0.48383,0.48386,0.48389,0.48393,0.48398,0.48403,0.4841,0.48419,0.48429,0.48442,0.48458,0.48477,0.485,0.48529,0.48563,0.48606,0.48657,0.4872,0.48797,0.48891,0.49006,0.49146,0.49316,0.49524,0.49777,0.50084,0.50458,0.50913,0.51463,0.52129,0.52932,0.53898,0.55053,0.56426,0.58045,0.59931,0.62098,0.64538,0.67219,0.70073,0.72998,0.75858,0.78506,0.80804,0.82646,0.83963,0.84728,0.84934,0.84591,0.83718,0.82345,0.80522,0.78325,0.75854,0.73225,0.70557,0.67956,0.65503,0.63254,0.6124,0.59469,0.57935,0.5662,0.55505,0.54566,0.5378,0.53124,0.5258,0.52128,0.51756,0.51448,0.51194,0.50986,0.50815,0.50674,0.50558,0.50463,0.50386,0.50322,0.5027,0.50227,0.50192,0.50163,0.50139,0.5012,0.50104,0.50091,0.50081,0.50072,0.50065,0.50059,0.50054,0.5005,0.50047,0.50045,0.50042,0.50041,0.50039,0.50038
1.4,0.44848,0.4485,0.44852,0.44855,0.44858,0.44861,0.44866,0.44872,0.44879,0.44887,0.44898,0.4491,0.44926,0.44945,0.44968,0.44996,0.4503,0.45072,0.45123,0.45186,0.45262,0.45355,0.45469,0.45607,0.45776,0.45982,0.46233,0.46539,0.46911,0.47363,0.47912,0.48578,0.49382,0.50351,0.51514,0.52902,0.54544,0.56468,0.58691,0.61211,0.64001,0.66997,0.70092,0.73146,0.75998,0.78493,0.80506,0.81957,0.82806,0.83046,0.82685,0.81747,0.80272,0.7832,0.75981,0.73368,0.70609,0.6783,0.65141,0.62623,0.6033,0.58287,0.56499,0.54957,0.53641,0.52528,0.51593,0.50811,0.50161,0.49621,0.49175,0.48806,0.48502,0.48252,0.48047,0.47878,0.47739,0.47625,0.47532,0.47455,0.47392,0.47341,0.47299,0.47264,0.47236,0.47213,0.47194,0.47178,0.47165,0.47155,0.47146,0.47139,0.47134,0.47129,0.47125,0.47122,0.47119,0.47117,0.47116,0.47114,0.47113
1.6,0.41587,0.41588,0.4159,0.41593,0.41596,0.416,0.41604,0.4161,0.41617,0.41625,0.41635,0.41647,0.41663,0.41681,0.41704,0.41731,0.41765,0.41806,0.41857,0.41918,0.41993,0.42084,0.42196,0.42332,0.42499,0.42701,0.42949,0.4325,0.43617,0.44064,0.44607,0.45266,0.46064,0.47028,0.48189,0.49578,0.51229,0.53172,0.5543,0.58006,0.60879,0.63988,0.67228,0.70453,0.73489,0.76166,0.78343,0.79922,0.80856,0.81129,0.80754,0.79759,0.7819,0.76122,0.73658,0.70922,0.68054,0.65187,0.62431,0.59867,0.57546,0.5549,0.53698,0.52158,0.50849,0.49744,0.48818,0.48046,0.47404,0.46873,0.46434,0.46071,0.45773,0.45527,0.45325,0.45159,0.45023,0.44912,0.4482,0.44745,0.44683,0.44633,0.44592,0.44558,0.4453,0.44507,0.44489,0.44474,0.44461,0.44451,0.44442,0.44436,0.4443,0.44425,0.44422,0.44419,0.44416,0.44414,0.44412,0.44411,0.4441
1.8,0.38671,0.38673,0.38675,0.38677,0.3868,0.38684,0.38688,0.38694,0.38701,0.38709,0.38719,0.38731,0.38746,0.38764,0.38786,0.38813,0.38846,0.38886,0.38935,0.38995,0.39068,0.39158,0.39267,0.394,0.39563,0.39761,0.40003,0.40299,0.40659,0.41097,0.41631,0.42279,0.43067,0.44019,0.45169,0.46549,0.48196,0.50143,0.52416,0.55026,0.57956,0.6115,0.64506,0.67873,0.71069,0.73909,0.76234,0.77933,0.78945,0.79253,0.78868,0.77823,0.76174,0.74006,0.71435,0.68598,0.65644,0.6271,0.59908,0.57317,0.54983,0.52925,0.51139,0.4961,0.48313,0.47222,0.46309,0.45549,0.44918,0.44397,0.43966,0.43611,0.43318,0.43078,0.42881,0.42718,0.42585,0.42476,0.42387,0.42313,0.42253,0.42204,0.42164,0.4213,0.42103,0.42081,0.42063,0.42048,0.42036,0.42026,0.42018,0.42011,0.42006,0.42001,0.41998,0.41995,0.41992,0.4199,0.41988,0.41987,0.41986
2.0,0.3613,0.36132,0.36134,0.36136,0.36139,0.36142,0.36147,0.36152,0.36159,0.36167,0.36176,0.36188,0.36202,0.3622,0.36241,0.36268,0.363,0.36339,0.36387,0.36445,0.36517,0.36604,0.3671,0.3684,0.36999,0.37192,0.37428,0.37717,0.38069,0.38497,0.3902,0.39656,0.40428,0.41365,0.42499,0.43863,0.45496,0.47435,0.49709,0.52333,0.55298,0.58552,0.61995,0.65476,0.68806,0.71785,0.74241,0.76047,0.77132,0.77473,0.77081,0.75995,0.74278,0.72027,0.69369,0.66453,0.63433,0.60452,0.57621,0.55017,0.52682,0.50632,0.4886,0.47346,0.46066,0.44991,0.44094,0.43348,0.42729,0.42218,0.41796,0.41449,0.41163,0.40928,0.40735,0.40577,0.40447,0.4034,0.40253,0.40181,0.40123,0.40075,0.40035,0.40003,0.39977,0.39955,0.39937,0.39923,0.39911,0.39901,0.39893,0.39887,0.39881,0.39877,0.39873,0.3987,0.39868,0.39866,0.39864,0.39863,0.39862
2.2,0.33956,0.33958,0.3396,0.33962,0.33965,0.33968,0.33972,0.33977,0.33984,0.33991,0.34001,0.34012,0.34026,0.34043,0.34064,0.3409,0.34121,0.34159,0.34206,0.34263,0.34332,0.34417,0.3452,0.34647,0.34801,0.3499,0.3522,0.35501,0.35844,0.36263,0.36773,0.37395,0.38152,0.39072,0.40186,0.4153,0.43144,0.45066,0.4733,0.49956,0.52937,0.5623,0.59736,0.63306,0.66743,0.6984,0.72407,0.74306,0.75456,0.75828,0.75433,0.74313,0.72541,0.70223,0.67496,0.64519,0.61452,0.58439,0.55593,0.52987,0.5066,0.48624,0.46869,0.45374,0.44113,0.43055,0.42174,0.41442,0.40836,0.40335,0.39922,0.39583,0.39303,0.39074,0.38885,0.38731,0.38604,0.385,0.38415,0.38345,0.38288,0.38241,0.38202,0.38171,0.38145,0.38124,0.38107,0.38093,0.38081,0.38072,0.38064,0.38057,0.38052,0.38048,0.38044,0.38042,0.38039,0.38037,0.38036,0.38034,0.38033
2.4,0.32121,0.32123,0.32125,0.32127,0.3213,0.32133,0.32137,0.32142,0.32148,0.32156,0.32165,0.32176,0.3219,0.32206,0.32227,0.32252,0.32282,0.32319,0.32364,0.3242,0.32487,0.3257,0.3267,0.32794,0.32944,0.33128,0.33352,0.33626,0.33961,0.3437,0.34868,0.35476,0.36217,0.37119,0.38213,0.39536,0.41128,0.43029,0.45277,0.47894,0.50879,0.54194,0.57745,0.6138,0.64903,0.68095,0.70756,0.72735,0.73941,0.74341,0.73944,0.72798,0.70982,0.68611,0.65831,0.62808,0.59709,0.56677,0.53826,0.51225,0.48911,0.46892,0.45156,0.43681,0.42438,0.41399,0.40533,0.39815,0.3922,0.3873,0.38326,0.37994,0.3772,0.37496,0.37312,0.37161,0.37037,0.36935,0.36852,0.36784,0.36728,0.36682,0.36644,0.36614,0.36588,0.36568,0.36551,0.36537,0.36526,0.36516,0.36509,0.36503,0.36498,0.36493,0.3649,0.36487,0.36485,0.36483,0.36482,0.3648,0.36479
2.6,0.30588,0.3059,0.30591,0.30593,0.30596,0.30599,0.30603,0.30608,0.30614,0.30622,0.30631,0.30641,0.30655,0.30671,0.30691,0.30715,0.30745,0.30781,0.30825,0.30879,0.30945,0.31025,0.31123,0.31243,0.3139,0.31569,0.31788,0.32056,0.32383,0.32782,0.3327,0.33865,0.34591,0.35475,0.36549,0.3785,0.3942,0.41299,0.43526,0.46129,0.49111,0.52436,0.56016,0.59701,0.6329,0.66558,0.69297,0.71342,0.72596,0.73021,0.72625,0.71459,0.69608,0.67195,0.64375,0.61319,0.58198,0.55157,0.52306,0.49715,0.47416,0.45415,0.43699,0.42244,0.4102,0.39996,0.39145,0.3844,0.37857,0.37376,0.3698,0.36654,0.36386,0.36166,0.35986,0.35838,0.35717,0.35617,0.35536,0.35469,0.35414,0.35369,0.35333,0.35303,0.35278,0.35258,0.35241,0.35228,0.35217,0.35208,0.352,0.35194,0.35189,0.35185,0.35182,0.35179,0.35177,0.35175,0.35173,0.35172,0.35171
2.8,0.29315,0.29317,0.29319,0.29321,0.29323,0.29327,0.2933,0.29335,0.29341,0.29348,0.29357,0.29367,0.2938,0.29396,0.29416,0.29439,0.29468,0.29503,0.29547,0.29599,0.29664,0.29742,0.29838,0.29956,0.30099,0.30274,0.30488,0.3075,0.3107,0.31461,0.31938,0.32522,0.33233,0.34101,0.35157,0.36438,0.37986,0.39843,0.4205,0.44636,0.47609,0.50936,0.54534,0.58254,0.61894,0.65224,0.68026,0.70127,0.71421,0.71867,0.71474,0.70292,0.68414,0.65969,0.63118,0.60038,0.56903,0.53858,0.51013,0.48434,0.46151,0.44169,0.42472,0.41035,0.39827,0.38819,0.37981,0.37287,0.36714,0.36242,0.35853,0.35533,0.3527,0.35054,0.34877,0.34732,0.34613,0.34516,0.34436,0.3437,0.34316,0.34272,0.34236,0.34207,0.34183,0.34163,0.34147,0.34134,0.34123,0.34114,0.34107,0.34101,0.34096,0.34092,0.34088,0.34086,0.34084,0.34082,0.3408,0.34079,0.34078
3.0,0.28264,0.28265,0.28267,0.28269,0.28272,0.28275,0.28279,0.28283,0.28289,0.28296,0.28305,0.28315,0.28328,0.28343,0.28362,0.28385,0.28414,0.28448,0.2849,0.28542,0.28605,0.28682,0.28776,0.28891,0.29031,0.29203,0.29413,0.2967,0.29983,0.30367,0.30835,0.31408,0.32108,0.32961,0.34,0.35263,0.3679,0.38626,0.40813,0.43381,0.46343,0.49668,0.53276,0.57021,0.60701,0.64079,0.66931,0.69078,0.70407,0.70871,0.7048,0.69287,0.67388,0.64918,0.62044,0.58948,0.55804,0.5276,0.49922,0.47355,0.45089,0.43124,0.41444,0.40023,0.38831,0.37836,0.3701,0.36327,0.35762,0.35297,0.34914,0.346,0.34341,0.34129,0.33955,0.33812,0.33695,0.33599,0.33521,0.33456,0.33404,0.3336,0.33325,0.33296,0.33272,0.33253,0.33237,0.33224,0.33213,0.33205,0.33197,0.33192,0.33187,0.33183,0.3318,0.33177,0.33175,0.33173,0.33172,0.3317,0.3317
3.2,0.27398,0.274,0.27401,0.27403,0.27406,0.27409,0.27413,0.27417,0.27423,0.2743,0.27438,0.27448,0.27461,0.27476,0.27495,0.27517,0.27545,0.27579,0.2762,0.27671,0.27733,0.27809,0.27901,0.28014,0.28152,0.2832,0.28527,0.28779,0.29087,0.29464,0.29925,0.30488,0.31177,0.32018,0.33043,0.34289,0.35798,0.37615,0.39782,0.42334,0.45283,0.48603,0.52217,0.5598,0.59688,0.63105,0.65999,0.68183,0.6954,0.7002,0.69631,0.68429,0.66514,0.64025,0.61135,0.58027,0.54879,0.51837,0.49007,0.46453,0.44201,0.42252,0.40588,0.39182,0.38003,0.3702,0.36204,0.3553,0.34973,0.34514,0.34136,0.33826,0.33571,0.33362,0.33191,0.3305,0.32935,0.3284,0.32763,0.327,0.32648,0.32605,0.3257,0.32542,0.32518,0.32499,0.32484,0.32471,0.3246,0.32452,0.32445,0.32439,0.32434,0.3243,0.32427,0.32424,0.32422,0.32421,0.32419,0.32418,0.32417
3.4,0.26687,0.26688,0.2669,0.26692,0.26694,0.26697,0.26701,0.26706,0.26711,0.26718,0.26726,0.26736,0.26748,0.26763,0.26782,0.26804,0.26831,0.26865,0.26906,0.26955,0.27016,0.27091,0.27182,0.27293,0.27429,0.27595,0.27798,0.28046,0.2835,0.28721,0.29175,0.29731,0.3041,0.3124,0.32252,0.33484,0.34978,0.36778,0.38928,0.41464,0.444,0.47714,0.51329,0.55105,0.58836,0.62283,0.6521,0.67425,0.68805,0.69298,0.68912,0.67703,0.65776,0.63273,0.60369,0.57254,0.54103,0.51065,0.48244,0.45702,0.43463,0.41528,0.39878,0.38484,0.37317,0.36344,0.35537,0.3487,0.3432,0.33866,0.33493,0.33187,0.32935,0.32729,0.32559,0.32421,0.32307,0.32214,0.32137,0.32075,0.32023,0.31981,0.31947,0.31919,0.31896,0.31877,0.31861,0.31849,0.31838,0.3183,0.31823,0.31817,0.31812,0.31809,0.31806,0.31803,0.31801,0.31799,0.31798,0.31797,0.31796
3.6,0.26103,0.26105,0.26106,0.26108,0.26111,0.26114,0.26117,0.26122,0.26127,0.26134,0.26142,0.26152,0.26164,0.26179,0.26197,0.26219,0.26246,0.26279,0.26319,0.26368,0.26428,0.26502,0.26591,0.26701,0.26835,0.26999,0.27199,0.27444,0.27744,0.28111,0.28559,0.29108,0.2978,0.306,0.31602,0.32821,0.34301,0.36086,0.38221,0.40743,0.43667,0.46974,0.5059,0.54374,0.58123,0.61594,0.64547,0.66787,0.68187,0.68691,0.68306,0.67093,0.65155,0.62641,0.59729,0.56608,0.53457,0.50423,0.4761,0.45078,0.42852,0.40929,0.3929,0.37908,0.3675,0.35786,0.34987,0.34326,0.33781,0.33332,0.32963,0.3266,0.32411,0.32207,0.32039,0.31902,0.31789,0.31697,0.31621,0.31559,0.31509,0.31467,0.31433,0.31405,0.31383,0.31364,0.31349,0.31336,0.31326,0.31317,0.3131,0.31305,0.313,0.31296,0.31293,0.31291,0.31289,0.31287,0.31286,0.31285,0.31284
3.8,0.25625,0.25626,0.25628,0.2563,0.25632,0.25635,0.25639,0.25643,0.25648,0.25655,0.25663,0.25673,0.25685,0.25699,0.25717,0.25739,0.25766,0.25798,0.25838,0.25887,0.25946,0.26018,0.26107,0.26216,0.26348,0.2651,0.26708,0.26951,0.27247,0.2761,0.28054,0.28597,0.29262,0.30074,0.31067,0.32276,0.33744,0.35516,0.37638,0.40147,0.43061,0.46361,0.49976,0.53766,0.57528,0.61017,0.63992,0.66253,0.67668,0.68181,0.67799,0.66582,0.64637,0.62114,0.59195,0.5607,0.5292,0.4989,0.47084,0.44562,0.42346,0.40433,0.38805,0.37432,0.36282,0.35326,0.34533,0.33878,0.33337,0.32892,0.32526,0.32226,0.31979,0.31777,0.31611,0.31475,0.31363,0.31272,0.31197,0.31136,0.31085,0.31044,0.3101,0.30983,0.3096,0.30942,0.30927,0.30914,0.30904,0.30896,0.30889,0.30883,0.30879,0.30875,0.30872,0.30869,0.30867,0.30866,0.30864,0.30863,0.30862
4.0,0.25233,0.25234,0.25236,0.25238,0.2524,0.25243,0.25247,0.25251,0.25256,0.25263,0.25271,0.2528,0.25292,0.25307,0.25324,0.25346,0.25372,0.25405,0.25444,0.25492,0.25551,0.25623,0.2571,0.25818,0.25949,0.2611,0.26306,0.26546,0.2684,0.27199,0.27639,0.28178,0.28837,0.29643,0.30627,0.31827,0.33285,0.35047,0.37158,0.39656,0.4256,0.45854,0.49467,0.53261,0.57033,0.60538,0.6353,0.65807,0.67236,0.67757,0.67376,0.66156,0.64205,0.61676,0.58751,0.55624,0.52475,0.49449,0.4665,0.44136,0.41929,0.40025,0.38405,0.3704,0.35898,0.34947,0.3416,0.33509,0.32972,0.3253,0.32167,0.31869,0.31624,0.31423,0.31259,0.31124,0.31013,0.30922,0.30848,0.30787,0.30737,0.30696,0.30663,0.30636,0.30613,0.30595,0.3058,0.30568,0.30557,0.30549,0.30542,0.30537,0.30532,0.30529,0.30526,0.30523,0.30521,0.30519,0.30518,0.30517,0.30516
